BGGId,Rating,Username
10805,6.0,dakerr
10805,6.0,nsevaux
10805,5.0,FRANCONY robin
10805,5.0,Tormenta
10805,4.5,mcpranno
10808,7.0,Jofarin
10808,6.5,pietlavens
10808,6.0,wellevorkanagawa
10808,5.0,loopoocat
10808,4.5,Hessu68
10808,4.0,kystas
10808,4.0,Kosmonaut
10808,4.0,kathuna
10808,3.0,hauwech
10808,3.0,FC Dynamo Turbine
10808,3.0,barber
10809,7.0,akapastorguy
10809,7.0,fake
10809,7.0,Florian Sohns
10809,6.0,kathuna
10809,4.0,FC Dynamo Turbine
10809,3.0,PBrennan
10626,7.0,nsevaux
10626,5.0,marcocim
10626,5.0,evingerm@epix.net
10529,8.0,fake
10529,6.0,binauralg
10574,7.0,Be4tngU
10574,5.5,dontylw
10537,6.0,boxoftricks_13
10537,5.0,akapastorguy
10537,5.0,rmjordan
10537,5.0,oldgoat3769967
10537,3.0,rseater
10543,6.0,Cantatta
10543,5.0,dakerr
10543,2.0,Lawrence Hung
10544,6.0,renard
10544,5.0,Prometeo
10561,8.5,mirsik
10561,7.0,ftstevens
10561,6.0,Pete Atack
10561,6.0,marcocim
10561,4.0,loopoocat
10570,6.0,dakerr
10570,6.0,lroces1969
10570,6.0,breakmanynecks
10570,6.0,yetima
10625,2.5,Arkeo
10582,7.0,OGRussHood
10582,5.0,jueja
10584,6.0,Sacco
10584,6.0,lroces1969
10584,6.0,loopoocat
10584,5.0,breakmanynecks
10584,3.0,hierbabuena
10590,6.0,vindex
10590,6.0,Walt Mulder
10590,6.0,lroces1969
10590,6.0,nsevaux
10590,4.0,PzVIE
10590,4.0,breakmanynecks
10593,6.0,RedMonkeyBoy
10593,5.0,Arkeo
10593,4.5,Kweevnidny
10593,4.0,jmdsplotter
10593,4.0,Hessu68
10593,3.0,fake
10593,3.0,GrzeL
10599,6.0,ShepWRISTS
10599,4.0,loopoocat
10599,2.0,mcpranno
10599,2.0,rseater
10611,5.0,breakmanynecks
11466,6.5,pietlavens
10246,7.0,Lawrence Hung
10246,7.0,lroces1969
12252,10.0,Lawrence Hung
12252,9.0,zaarin7
12252,8.0,Walt Mulder
12252,7.0,leffe dubbel
12269,7.0,Nap16
12281,7.0,Be4tngU
12281,6.3,fnord23
12308,5.0,Nap16
12308,4.0,jmdsplotter
12308,3.0,rseater
12308,3.0,loopoocat
12308,2.0,cat5brother
12316,6.0,general hoth
12352,8.0,Adidas02
12352,6.5,kneumann
12352,6.0,larryjrice
12352,6.0,Justinschaffer
12352,5.0,dr_canak
12369,7.0,waltermac
12369,5.0,loopoocat
12424,5.0,evingerm@epix.net
12429,6.0,Lawrence Hung
12429,6.0,dakerr
12429,6.0,marcocim
12429,6.0,rod3556lhs
12429,6.0,Molly may
12429,4.0,loopoocat
12436,6.0,TomVasel
12436,5.0,evingerm@epix.net
12436,2.0,OGRussHood
12455,8.0,Tormenta
12455,7.0,Molly may
12455,7.0,Historix
12455,6.0,Noel Wright
12455,6.0,dakerr
12455,5.0,Lawrence Hung
12455,5.0,melau
12478,6.0,loopoocat
12243,5.0,gonzo104
12243,5.0,Florian Sohns
12243,5.0,khronosTdG
12243,5.0,ddash
12243,3.0,kystas
12243,3.0,Kosmonaut
12243,3.0,Peter The Rat
12238,6.0,Irondell
12238,3.0,oldgoat3769967
12238,2.0,RedMonkeyBoy
12226,6.0,jogosdomundo
12226,5.0,kathuna
12054,9.0,zaarin7
12054,8.0,Lawrence Hung
12059,9.0,Lawrence Hung
12059,7.0,dakerr
12059,6.3,Molly may
12059,6.0,pierfederico
12059,6.0,Noel Wright
12059,6.0,natx17
12059,5.5,mcpranno
12062,4.0,loopoocat
12111,4.0,loopoocat
12126,9.0,bykkarn
12126,8.75,jmdsplotter
12126,8.0,PzVIE
12126,8.0,YosT
12126,7.0,PzVIE
12126,6.5,Hessu68
12126,6.0,Galatolol
12129,6.0,ArmoredYak
12130,5.5,Pete Atack
12130,5.0,Tormenta
12130,3.0,pierfederico
12130,3.0,melau
12130,3.0,MAAL
12130,3.0,lorodal_66
12133,7.0,vindex
12133,7.0,LOEF
12133,6.0,lroces1969
12133,5.0,dakerr
12133,3.0,Lawrence Hung
12222,6.0,nsevaux
12222,4.0,PzVIE
12222,4.0,breakmanynecks
12146,8.0,rseater
12146,4.5,Nap16
12160,5.0,fenyan
12160,5.0,loopoocat
12160,4.0,PzVIE
12162,3.0,himokl
12169,7.0,FRANCONY robin
12169,7.0,Walt Mulder
12169,7.0,Historix
12169,6.0,zaarin7
12169,6.0,yetima
12169,5.0,PzVIE
12169,5.0,pierfederico
12181,8.5,thejadeape
12181,7.5,Walt Mulder
12181,7.0,loopoocat
12189,7.0,TomVasel
12189,7.0,Walt Mulder
12189,4.0,DaMilli
12202,7.0,marcocim
12202,7.0,FRANCONY robin
12202,6.66,Geeken
12218,7.0,yetima
12218,6.0,dakerr
12218,5.0,loopoocat
12218,5.0,breakmanynecks
12479,7.0,breakmanynecks
12479,6.0,loopoocat
12479,6.0,Molly may
12491,4.3,naarnold
12491,3.0,doverboy
12491,3.0,himokl
12691,5.0,Nap16
12691,5.0,breakmanynecks
12691,3.0,rseater
12691,2.0,dakerr
12691,2.0,Historix
12691,1.0,pierfederico
12691,1.0,melau
12691,1.0,Noel Wright
12691,1.0,Lawrence Hung
12737,3.0,akapastorguy
12743,7.0,nanobastaddo
12776,7.25,Bixby
12776,6.0,cat5brother
12776,5.0,Nap16
12784,6.0,rseater
12784,6.0,Handballer
12784,4.0,Chris Sjoholm
12784,2.4,naarnold
12784,1.0,Monkey9485
12811,6.0,Nap16
12811,4.0,loopoocat
12811,3.0,loopoocat
12823,6.0,ftstevens
12837,4.0,Kweevnidny
12837,2.0,loopoocat
12856,7.0,Be4tngU
12856,6.0,dougadamsau
12856,6.0,Nap16
12856,6.0,rseater
12856,5.2,Walt Mulder
12856,4.0,loopoocat
12870,5.0,oldgoat3769967
12900,7.0,dakerr
12912,2.0,himokl
12924,5.0,dakerr
12924,5.0,loopoocat
12924,3.0,slatersteven
12936,7.0,loopoocat
12936,6.0,loopoocat
12683,4.0,wa11eye
12496,8.0,zaarin7
12496,7.0,FRANCONY robin
12496,6.0,lroces1969
12496,5.0,RockyMountainNavy
12496,4.0,pierfederico
12505,7.0,Noel Wright
12505,7.0,Lawrence Hung
12505,7.0,vindex
12505,6.0,dakerr
12505,5.0,pierfederico
12505,5.0,MAAL
12506,9.0,hannon
12506,7.0,pierfederico
12506,6.0,vindex
12506,6.0,lroces1969
12519,6.0,vindex
12519,5.0,pierfederico
12520,7.0,phersu
12520,6.0,vindex
12520,5.0,breakmanynecks
12541,7.0,oldgoat3769967
12541,6.0,janus
12541,6.0,jcd2001es
12541,6.0,loopoocat
12541,6.0,Handballer
12557,4.0,loopoocat
12557,3.0,waltermac
12557,1.0,casadeisogniburritts
12562,8.0,Lawrence Hung
12562,8.0,zaarin7
12562,8.0,nsevaux
12562,7.0,Noel Wright
12562,6.0,dakerr
12562,4.0,phorment
12675,6.0,csugioka
12584,8.0,fake
12584,6.5,Florian Sohns
12584,6.0,PzVIE
12584,6.0,Kroupflecken
12584,2.0,loopoocat
12624,9.0,PzVIE
12624,7.0,OGRussHood
12624,6.5,Nap16
12624,5.7,naarnold
12624,2.0,JasonSaastad
12629,8.0,airjudden
12629,7.0,lroces1969
12629,7.0,smacphee
12629,6.0,mcpranno
12629,6.0,zaarin7
12629,5.0,breakmanynecks
12637,4.0,akapastorguy
12637,3.5,william4192
12637,1.0,PopeCharming
12662,5.0,loopoocat
12662,5.0,FRANCONY robin
12049,7.5,lorodal_66
12049,7.0,Lawrence Hung
12049,7.0,dakerr
12049,7.0,nsevaux
12049,6.0,pierfederico
12049,6.0,YellowStapler
12049,3.0,Pete Atack
12040,6.0,Nap16
11469,8.0,dakerr
11469,7.0,nsevaux
11469,6.5,Walt Mulder
11469,6.0,TigerTailz
11469,6.0,loopoocat
11469,5.0,breakmanynecks
11556,3.0,oldgoat3769967
11561,6.0,dakerr
11561,5.5,mcpranno
11561,5.0,pierfederico
11561,5.0,Noel Wright
11561,4.0,MAAL
11562,8.0,marcocim
11562,6.0,melau
11562,6.0,dakerr
11562,5.0,Noel Wright
11563,8.0,marcocim
11563,5.0,pierfederico
11563,5.0,Noel Wright
11563,5.0,FRANCONY robin
11563,4.0,nsevaux
11600,5.0,tmgd
11600,3.5,Arkeo
11600,3.0,Irondell
11600,2.0,loopoocat
11601,7.0,TaliaIsabelle
11601,6.0,PBrennan
11601,6.0,jmdsplotter
11601,5.0,punkin312
11640,8.0,dengue
11640,7.0,crimescene
11640,7.0,DukeofChutney
11640,5.0,Orphebus
11640,4.0,Nap16
11640,1.0,dancingdanslc
11641,5.0,amyr5
11641,4.0,Nap16
11642,5.0,william4192
11642,4.5,Walt Mulder
11642,4.0,gimli043
11673,7.0,Historix
11673,6.0,lroces1969
11673,6.0,Nap16
11673,6.0,Molly may
11673,5.0,Noel Wright
11673,5.0,breakmanynecks
11673,4.0,pierfederico
11673,4.0,MAAL
11674,7.0,pierfederico
11674,7.0,Lawrence Hung
11674,7.0,dakerr
11674,7.0,nsevaux
11674,5.0,Pete Atack
11674,1.0,phorment
11680,6.0,rayzg
11680,6.0,khronosTdG
11683,6.0,Nap16
11683,5.0,dakerr
11683,5.0,breakmanynecks
11683,3.0,PzVIE
11689,6.5,wa11eye
11552,10.0,Molly may
11552,7.0,vindex
11552,7.0,dakerr
11552,7.0,MAAL
11552,6.5,Rikmaster
11552,6.0,pierfederico
11552,6.0,Noel Wright
11552,6.0,lroces1969
11551,5.5,rplea
11473,6.0,Noel Wright
11473,6.0,lroces1969
11473,6.0,ftstevens
11473,5.0,pierfederico
11473,5.0,dakerr
11473,4.0,Pete Atack
11473,4.0,dancingdanslc
11483,7.0,vindex
11483,6.0,marcocim
11483,5.0,Noel Wright
11483,5.0,nsevaux
11483,5.0,breakmanynecks
11483,4.0,FRANCONY robin
11484,3.0,Shakar
11494,6.0,mcpranno
11494,5.0,dakerr
11494,5.0,breakmanynecks
11494,4.0,loopoocat
11496,5.0,breakmanynecks
11496,4.0,loopoocat
11498,7.0,dakerr
11498,5.0,loopoocat
11498,5.0,breakmanynecks
11534,7.0,zaarin7
11534,7.0,nsevaux
11534,6.0,Noel Wright
11534,6.0,sdiberar
11534,6.0,dakerr
11534,6.0,PSIM2
11534,6.0,Gareth00Simon
11534,5.0,pierfederico
11510,7.0,dakerr
11510,5.0,loopoocat
11510,5.0,breakmanynecks
11510,3.0,sdiberar
11511,7.0,Lawrence Hung
11511,6.0,Noel Wright
11511,4.0,FRANCONY robin
11511,3.0,loopoocat
11512,7.0,dakerr
11512,6.0,rod3556lhs
11512,5.0,loopoocat
11512,5.0,breakmanynecks
11924,5.3,tmgd
11924,5.0,loopoocat
11925,8.0,LUMA78
11925,6.5,dizzyl
11938,5.0,william4192
11938,1.0,OGRussHood
11957,6.0,Nap16
11888,7.0,vindex
11888,7.0,nsevaux
11888,6.0,pierfederico
11888,6.0,FRANCONY robin
11888,6.0,lacm
11968,2.5,Hessu68
11970,7.0,Rikmaster
11970,6.4,cat5brother
11970,6.0,n_and
11970,6.0,TomVasel
11970,5.0,SeanXor
11970,5.0,Abiteacher
11972,7.0,akapastorguy
11972,6.0,Peter The Rat
11972,6.0,kathuna
11972,5.0,hauwech
11972,5.0,fake
11972,5.0,crimescene
11972,3.0,sandokan
11993,9.5,nsevaux
11993,8.0,YellowStapler
11993,7.0,vindex
11993,7.0,Tormenta
11993,7.0,lacm
11993,7.0,lroces1969
12018,8.0,zaarin7
11707,9.0,Lawrence Hung
11707,8.0,leffe dubbel
11707,7.5,mirsik
11707,7.0,rod3556lhs
11707,7.0,mcpranno
11707,6.0,colmenarez
11707,1.0,phorment
11714,6.0,Janitschare
11714,6.0,Joel2014
11714,5.5,Hessu68
11714,5.0,hauwech
11714,5.0,Florian Sohns
11714,5.0,jmdsplotter
11714,5.0,dizzyl
11714,5.0,khronosTdG
11714,4.0,FC Dynamo Turbine
11714,4.0,fake
11714,4.0,barber
11714,4.0,kystas
11714,4.0,kathuna
11714,3.0,Sintonic
11726,7.0,crimescene
11726,5.5,Arkeo
11737,3.0,Hessu68
11737,2.0,Arkeo
11737,2.0,loopoocat
11739,4.5,william4192
11739,2.0,PBrennan
11751,4.0,loopoocat
11751,3.0,loopoocat
11763,6.0,Condompete
11763,5.0,breakmanynecks
11764,9.0,yetima
11764,8.0,zaarin7
11764,8.0,YellowStapler
11764,7.0,Lawrence Hung
11764,7.0,lroces1969
11764,5.0,breakmanynecks
11784,5.0,loopoocat
11784,5.0,Michael Becker
11784,4.0,Handballer
11854,6.0,akapastorguy
11854,6.0,fake
11854,6.0,loopoocat
11854,5.0,kathuna
11854,4.0,Monkey9485
11854,3.0,Arkeo
11854,2.0,hauwech
11855,8.0,vindex
11855,7.0,dakerr
11855,6.5,Nap16
11855,6.0,melau
11855,5.0,loopoocat
11855,5.0,breakmanynecks
10245,8.0,Lawrence Hung
10245,8.0,mcpranno
10245,8.0,Walt Mulder
8599,5.0,Nap16
8599,3.8,naarnold
8599,2.0,himokl
8599,1.0,OGRussHood
8600,6.0,Maja Dorn
8600,6.0,JimF
8600,4.0,FC Dynamo Turbine
8600,2.0,fake
8619,6.8,naarnold
8619,6.0,OGRussHood
8619,5.0,twheeler1961
8619,3.0,TomVasel
8638,5.0,evingerm@epix.net
8638,3.8,naarnold
8644,5.0,loopoocat
8654,5.0,loopoocat
8654,4.0,jueja
8654,4.0,kathuna
8670,7.0,Walt Mulder
8670,6.0,mcpranno
8670,5.0,Borgnexus
8670,5.0,Michael Maschke
8670,4.0,Benji68
8675,8.0,rayzg
8675,7.0,Shakar
8675,5.0,kathuna
8675,4.8,Eric Ridley
8675,3.0,BebryGamez
8676,10.0,Irondell
8676,6.0,ej3ae
8676,3.5,Hessu68
8676,3.0,loopoocat
8676,2.0,loopoocat
8691,4.0,mjmelen
8700,7.0,lacm
8700,6.0,mcpranno
8589,7.0,KrazyKatz
8589,7.0,ddash
8589,6.0,khronosTdG
8589,6.0,kathuna
8589,5.5,Hessu68
8589,5.0,Koert
8589,4.0,FC Dynamo Turbine
8589,4.0,larryjrice
8589,3.0,jmdsplotter
8476,7.0,Rikmaster
8476,6.5,janus
8476,6.5,n_and
8484,6.0,crimescene
8484,3.0,jmdsplotter
8484,3.0,PzVIE
8502,6.8,Walt Mulder
8502,5.0,evingerm@epix.net
8502,3.0,loopoocat
8503,6.0,akapastorguy
8503,5.0,Chris Sjoholm
8503,5.0,ddash
8503,5.0,evingerm@epix.net
8514,6.0,pierfederico
8514,5.0,Noel Wright
8514,5.0,MAAL
8518,8.0,Noel Wright
8518,8.0,Molly may
8518,6.0,RAVENBURG
8518,6.0,ftstevens
8560,5.5,pietlavens
8560,5.0,hauwech
8560,5.0,loopoocat
8560,4.0,FC Dynamo Turbine
8560,4.0,brian
8560,1.0,Peter The Rat
8526,6.0,Chris Sjoholm
8530,6.0,boxoftricks_13
8530,2.5,Squeezel
8533,8.0,Kroupflecken
8533,5.0,HilkMAN
8537,6.0,pierfederico
8537,6.0,Sacco
8538,8.0,lorodal_66
8538,6.0,mcpranno
8538,4.0,loopoocat
8544,9.0,Lawrence Hung
8544,7.0,Nap16
8544,7.0,lroces1969
8544,5.0,mcpranno
8548,6.0,Nap16
8723,9.0,Blastpop
8723,7.0,pierfederico
8723,4.0,loopoocat
8847,4.0,oldgoat3769967
8848,8.0,slatersteven
8848,7.0,RockyMountainNavy
8848,7.0,zaarin7
8848,6.0,nsevaux
8852,5.5,j-berman
8852,4.0,TomVasel
8852,4.0,oldgoat3769967
8852,2.0,grimsmirk
8863,6.0,roberious
8863,5.0,evingerm@epix.net
8888,7.5,nsevaux
8888,7.0,mcpranno
8888,7.0,smacphee
8888,6.0,lroces1969
8888,5.0,loopoocat
8899,7.0,fake
8899,6.5,Largovos
8899,6.0,Koert
8899,6.0,loopoocat
8899,6.0,kathuna
8899,5.5,Hessu68
8899,4.0,Mobby
8902,8.0,Florian Sohns
8902,7.0,Padreic
8902,6.0,hauwech
8902,6.0,kathuna
8902,5.0,Thronx
8923,8.0,fake
8923,7.0,kathuna
8923,6.0,jueja
8835,7.0,Molly may
8835,5.0,dakerr
8835,5.0,PSIM2
8835,3.0,loopoocat
8950,3.0,ssheasby
8960,7.0,PzVIE
8962,8.0,Molly may
8962,7.0,pascalh
8962,7.0,vindex
8966,5.0,dakerr
8966,2.0,Lawrence Hung
8972,5.0,Thesp
8972,2.0,oldgoat3769967
8981,6.0,PBrennan
8981,5.0,fnord23
8981,5.0,woodnoggin
8981,4.0,loopoocat
8842,8.0,fake
8842,7.0,Peter The Rat
8842,5.0,gonzo104
8724,8.0,pierfederico
8724,5.0,breakmanynecks
8724,4.0,loopoocat
8746,5.0,breakmanynecks
8731,7.0,Historix
8731,6.0,PzVIE
8731,6.0,dakerr
8731,6.0,zaarin7
8731,6.0,breakmanynecks
8731,5.0,mcpranno
8740,7.0,Lawrence Hung
8740,6.0,leffe dubbel
8740,5.0,pierfederico
8740,4.0,loopoocat
8741,7.0,dakerr
8741,6.5,Nap16
8741,6.0,pierfederico
8741,6.0,Lawrence Hung
8741,6.0,Pete Atack
8741,6.0,Noel Wright
8741,6.0,marcocim
8741,5.0,RockyMountainNavy
8741,4.5,mcpranno
8741,3.0,PzVIE
8743,5.0,breakmanynecks
8743,4.0,sdiberar
8744,5.0,evingerm@epix.net
8744,5.0,breakmanynecks
8745,5.0,breakmanynecks
8748,7.0,Blastpop
8748,6.5,mirsik
8748,6.0,PSIM2
8748,5.0,breakmanynecks
8749,8.0,Molly may
8749,7.0,dakerr
8749,6.0,vindex
8749,5.0,breakmanynecks
8753,6.0,lroces1969
8753,5.0,airjudden
8753,5.0,marcocim
8753,4.0,loopoocat
8990,6.0,larryjrice
8990,5.0,PBrennan
8990,5.0,ddash
8201,7.0,Kroupflecken
8201,6.0,Peter The Rat
8201,6.0,kathuna
8201,5.0,akapastorguy
8201,4.0,gonzo104
8210,4.5,Nap16
8210,3.8,naarnold
8210,2.0,himokl
8211,3.0,oldgoat3769967
8233,7.0,jmellby
8233,5.0,loopoocat
8233,5.0,dakerr
8245,9.8,Condompete
8245,8.0,slatersteven
8245,7.0,dakerr
8245,7.0,ftstevens
8245,5.0,loopoocat
8249,7.0,Lawrence Hung
8249,7.0,zaarin7
8249,5.0,pierfederico
8249,5.0,dakerr
8249,4.0,loopoocat
8253,7.0,Lawrence Hung
8253,7.0,vindex
8253,7.0,Historix
8253,6.0,Noel Wright
8253,6.0,Nap16
8253,5.5,Pete Atack
8253,5.0,dakerr
8253,5.0,lroces1969
8253,4.0,mcpranno
8258,9.0,rod3556lhs
8258,7.5,Nap16
8258,6.0,breakmanynecks
8262,7.5,pietlavens
8262,6.0,kathuna
8262,2.0,PBrennan
8279,7.5,Wolfshade
8188,7.0,FC Dynamo Turbine
8188,6.9,Walt Mulder
8188,6.0,pietlavens
8188,5.0,loopoocat
8178,7.0,gonzo104
8178,5.5,jmdsplotter
8178,5.0,Florian Sohns
8178,4.0,kystas
8178,3.0,hauwech
8178,3.0,barber
8178,3.0,Kosmonaut
8102,9.0,marcocim
8102,7.0,Gareth00Simon
8102,6.5,Faustoxx
8102,6.4,Walt Mulder
8102,6.0,vindex
8102,6.0,lroces1969
8057,8.0,Lawrence Hung
8057,6.0,dakerr
8057,6.0,breakmanynecks
8057,5.5,mcpranno
8057,5.0,oldgoat3769967
8057,4.0,loopoocat
8067,7.0,Lawrence Hung
8067,7.0,PzVIE
8067,7.0,zaarin7
8067,6.0,dakerr
8067,6.0,breakmanynecks
8067,6.0,Historix
8081,2.0,PBrennan
8081,1.0,Ryan Keane
8088,3.0,himokl
8097,4.0,loopoocat
8097,3.6,naarnold
8097,3.0,OGRussHood
8100,5.8,Shnik
8159,8.3,Walt Mulder
8159,7.0,Walt Mulder
8159,6.0,Kosmonaut
8159,5.0,kystas
8159,5.0,barber
8159,4.0,ddash
8161,7.0,mirsik
8161,7.0,FRANCONY robin
8161,6.0,SBGrad
8168,8.0,fake
8168,7.0,hauwech
8168,6.0,Viva
8168,6.0,kathuna
8168,5.0,schkff
8168,4.0,jueja
8168,3.0,loopoocat
8429,5.0,dakerr
8429,5.0,breakmanynecks
8405,8.0,zaarin7
8405,8.0,nsevaux
8405,7.0,Historix
8405,6.0,vindex
8405,6.0,dakerr
8405,5.0,Pete Atack
8405,5.0,melau
8405,3.0,Lawrence Hung
8406,8.0,zaarin7
8406,7.0,leffe dubbel
8406,7.0,Historix
8406,6.0,Noel Wright
8406,6.0,Lawrence Hung
8406,6.0,dakerr
8406,6.0,phorment
8406,3.5,melau
8409,7.0,nsevaux
8409,6.0,dakerr
8409,5.0,loopoocat
8409,5.0,marcocim
8410,9.0,Walsfeo
8410,7.5,cat5brother
8410,6.5,SeanXor
8410,6.0,RockyMountainNavy
8410,6.0,hariseldoncwb
8410,5.0,breakmanynecks
8410,1.0,OGRussHood
8415,8.0,fenyan
8415,7.0,lroces1969
8415,6.0,vindex
8419,6.6,hannon
8419,6.0,vindex
8419,6.0,Rikmaster
8419,5.0,lroces1969
8426,9.8,Condompete
8426,6.0,TheChin!
8426,5.0,cat5brother
8426,4.0,JasonSaastad
8428,4.0,loopoocat
8434,9.0,Be4tngU
8434,5.0,loopoocat
8436,7.0,nsevaux
8436,6.0,dakerr
8436,6.0,breakmanynecks
8436,3.0,loopoocat
8446,7.0,Noel Wright
8446,7.0,marcocim
8446,6.0,Lawrence Hung
8446,5.0,dakerr
8446,5.0,loopoocat
8452,6.0,Lawrence Hung
8452,5.0,dakerr
8452,5.0,Blastpop
8452,3.0,loopoocat
8454,7.0,Molly may
8454,6.5,Nap16
8454,6.0,breakmanynecks
8454,5.0,lroces1969
8454,5.0,marcocim
8454,4.0,pierfederico
8454,4.0,slatersteven
8454,4.0,dakerr
8454,4.0,loopoocat
8455,8.0,marcocim
8455,5.0,MAAL
8455,5.0,lroces1969
8455,4.0,dakerr
8455,4.0,loopoocat
8455,4.0,PSIM2
8455,3.0,Lawrence Hung
8456,6.0,Lawrence Hung
8456,6.0,dakerr
8456,6.0,loopoocat
8456,5.0,slatersteven
8456,4.0,eddy_sterckx
8456,1.0,phorment
8457,7.0,pierfederico
8457,7.0,Nap16
8457,6.0,Lawrence Hung
8457,6.0,vindex
8457,6.0,lroces1969
8457,6.0,dakerr
8457,5.0,loopoocat
8355,8.0,general hoth
8355,7.0,Lawrence Hung
8355,7.0,yetima
8355,6.0,pierfederico
8330,7.0,Lawrence Hung
8330,6.0,dakerr
8330,6.0,breakmanynecks
8330,6.0,nsevaux
8330,5.0,evingerm@epix.net
8349,6.0,Michael Becker
8349,6.0,dengue
8349,5.0,evingerm@epix.net
8349,5.0,william4192
8353,8.0,Lawrence Hung
8353,8.0,LOEF
8353,7.5,mcpranno
8353,7.0,pierfederico
8353,7.0,general hoth
8353,7.0,yetima
8354,7.0,general hoth
8354,6.0,yetima
8356,8.0,Lawrence Hung
8356,7.0,pierfederico
8356,7.0,Noel Wright
8356,7.0,Blastpop
8356,7.0,dakerr
8356,6.0,Nap16
8356,5.0,manjai
8356,5.0,melau
8358,8.5,nsevaux
8358,7.0,Lawrence Hung
8358,7.0,lroces1969
8358,6.0,vindex
8358,6.0,breakmanynecks
8360,6.0,breakmanynecks
8360,5.0,loopoocat
8364,8.0,slatersteven
8364,8.0,Blastpop
8364,7.0,Lawrence Hung
8364,5.0,dakerr
8364,5.0,loopoocat
8365,6.0,marcocim
8365,6.0,Molly may
8365,5.0,dakerr
8365,4.0,loopoocat
8366,7.0,Lawrence Hung
8366,6.0,marcocim
8366,5.0,dakerr
8366,5.0,loopoocat
8382,7.0,vindex
8382,7.0,dakerr
8382,6.0,zaarin7
8382,5.5,Pete Atack
8382,5.0,evingerm@epix.net
8382,5.0,nsevaux
8382,4.0,loopoocat
8388,7.0,vindex
8388,7.0,dakerr
8388,6.0,Condompete
8388,6.0,lroces1969
8388,5.0,mcpranno
9569,7.1,Walt Mulder
9569,5.0,loopoocat
9569,4.0,PzVIE
9784,8.0,marcocim
9784,7.0,Lawrence Hung
9784,7.0,lroces1969
9784,6.5,Michael_Olsen
9784,6.0,colmenarez
9784,6.0,dakerr
9790,7.0,Lawrence Hung
9790,7.0,dakerr
9790,7.0,lroces1969
9790,6.9,Walt Mulder
9790,6.0,colmenarez
9790,6.0,marcocim
9790,5.5,mcpranno
9808,5.0,loopoocat
9808,4.1,naarnold
9816,7.0,corkysru
9835,6.0,vindex
9835,6.0,lroces1969
9835,6.0,gallid
9835,5.0,FRANCONY robin
9835,5.0,breakmanynecks
9843,6.0,pierfederico
9843,6.0,vindex
9843,6.0,lroces1969
9843,4.0,melau
9844,8.0,FRANCONY robin
9844,6.0,vindex
9844,6.0,lroces1969
9844,5.0,pierfederico
9845,7.0,Wargamersince76
9845,6.0,pierfederico
9845,6.0,vindex
9845,6.0,lroces1969
9846,8.0,oldgoat3769967
9846,7.0,lroces1969
9846,6.0,vindex
9846,6.0,FRANCONY robin
9846,6.0,PSIM2
9847,8.0,FRANCONY robin
9847,6.0,vindex
9847,6.0,Molly may
9849,5.0,vindex
9853,7.0,nanobastaddo
9853,7.0,Molly may
9853,6.0,vindex
9853,6.0,lroces1969
9854,8.0,oldgoat3769967
9854,6.0,vindex
9854,6.0,FRANCONY robin
9854,6.0,PSIM2
9858,8.0,lacm
9858,7.5,RockyMountainNavy
9858,7.0,Lawrence Hung
9858,6.0,JimWesterfield
9860,8.0,oldgoat3769967
9860,7.0,lroces1969
9860,6.0,fenyan
9860,6.0,vindex
9860,6.0,FRANCONY robin
9860,6.0,PSIM2
9861,6.0,vindex
9861,6.0,lroces1969
9861,5.0,pierfederico
9861,5.0,FRANCONY robin
9863,6.0,vindex
9863,6.0,lroces1969
9863,5.0,breakmanynecks
9866,7.0,lroces1969
9866,6.0,FRANCONY robin
9866,5.0,vindex
9776,4.0,thejadeape
9759,8.0,Irondell
9759,7.0,fake
9736,6.0,breakmanynecks
9736,6.0,wayneb69
9736,5.0,pierfederico
9621,3.0,loopoocat
9621,3.0,dazel97
9573,5.0,crimescene
9573,4.0,loopoocat
9578,2.0,dazel97
9581,5.0,evingerm@epix.net
9589,6.0,boxoftricks_13
9589,5.0,evingerm@epix.net
9589,3.0,oldgoat3769967
9594,4.0,evingerm@epix.net
9597,7.5,Maja Dorn
9597,6.0,Evabelle
9597,6.0,PoisonKiwi
9597,6.0,kathuna
9597,5.0,wellevorkanagawa
9597,4.5,Hessu68
9603,3.0,airjudden
9603,2.0,PBrennan
9607,4.7,dancj
9646,6.0,evingerm@epix.net
9646,5.0,Chris Sjoholm
9705,1.0,OGRussHood
9706,4.0,stormseeker75
9868,6.0,vindex
9868,6.0,YosT
9868,5.0,lroces1969
9869,7.0,lroces1969
9869,6.0,vindex
10152,7.0,hauwech
10152,6.0,kathuna
10152,4.4,naarnold
10075,7.0,akapastorguy
10090,6.0,jueja
10090,6.0,dizzyl
10090,5.0,Handballer
10090,5.0,YvainLionKnight
10090,5.0,kathuna
10090,4.0,Florian Sohns
10090,1.0,Monkey9485
10094,3.0,PBrennan
10094,2.0,dancingdanslc
10094,2.0,wa11eye
10095,4.0,Nap16
10105,3.0,loopoocat
10105,1.0,KingRob
10154,7.5,Steve Be
10154,5.0,JimF
10154,4.0,loopoocat
10038,8.0,Lawrence Hung
10038,7.2,Walt Mulder
10038,7.0,Historix
10038,6.0,breakmanynecks
10188,7.146,OGRussHood
10188,5.0,evingerm@epix.net
10214,7.0,Lawrence Hung
10214,6.0,pierfederico
10214,6.0,Noel Wright
10214,6.0,lroces1969
10214,6.0,dakerr
10214,6.0,Tormenta
10214,5.0,FRANCONY robin
10214,3.0,Pete Atack
